--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
47, 1.00685193272015793831, -65.83225151479456371817, 0.00000000000000000000
48, 1.04698641413616311269, -63.98981806594995447313, 0.00000000000000000000
49, 1.05739627048777773410, -56.40503648006949077853, 0.00000000000000000000
50, 1.03718456114869117535, -58.56325014929738159708, 0.00000000000000000000
51, 1.03042110170738099306, -76.51292303957789897595, 0.00000000000000000000
52, 1.04657624918769665001, -64.01966873222377785169, 0.00000000000000000000
53, 1.00863509039920895560, -80.11657186024562804505, 0.00000000000000000000
54, 1.05355645151609356169, -59.85228462021240147806, 0.00000000000000000000
55, 1.05355736894164664363, -65.15644480555259576704, 0.00000000000000000000
56, 1.05666246646272621312, -56.24385060341419517727, 0.00000000000000000000
57, 1.04184217992844851963, -67.54842978508790451997, 0.00000000000000000000
58, 1.05664002956658609200, -57.07063112457574050040, 0.00000000000000000000
59, 1.05660058387603172925, -59.52483587714710466798, 0.00000000000000000000
60, 1.05708844788612266186, -56.97854407472427595849, 0.00000000000000000000
61, 1.05853382968500442374, -65.07404932999557445328, 0.00000000000000000000
62, 0.97476244491220520594, -82.99679210163073150852, 0.00000000000000000000
63, 1.00520715386014303228, -77.95317844564331721813, 0.00000000000000000000
64, 0.96768726147765971035, -84.04005206863429577879, 0.00000000000000000000
65, 0.97017982138115588242, -83.98973725838753523476, 0.00000000000000000000
66, 0.99914381490023485011, -76.51117631125993057140, 0.00000000000000000000
67, 0.99349954314076915907, -74.24373054345021216704, 0.00000000000000000000
68, 0.99531364780012332449, -79.60203726721918826570, 0.00000000000000000000
69, 1.05935749098651688094, -69.91646412889288342285, 0.00000000000000000000
70, 1.05688005763498860112, -64.62323579179866328559, 0.00000000000000000000
71, 1.05253372042656057062, -67.89996765333374639795, 0.00000000000000000000
72, 1.04820845109861404687, -65.02011809890638005527, 0.00000000000000000000
73, 1.05233920498196709126, -67.90864148975282432730, 0.00000000000000000000
74, 1.05431399120686797310, -69.82296078173349940243, 0.00000000000000000000
75, 1.05976052154558275653, -69.54885173231109263270, 0.00000000000000000000
76, 1.05616315203339650175, -75.07179565476886295983, 0.00000000000000000000
77, 1.05198083251958740547, -79.26841700422448866448, 0.00000000000000000000
78, 1.05447177978635786566, -64.97077412900621595782, 0.00000000000000000000
79, 1.05265375299305374845, -65.86466289598907053460, 0.00000000000000000000
80, 1.05893024139015778928, -69.41403233278657580740, 0.00000000000000000000
81, 1.03727546668921766226, -66.11307631015476715675, 0.00000000000000000000
82, 1.05495101226989529408, -71.61720717232479671566, 0.00000000000000000000
83, 1.05892140230165265891, -66.85027077292471631154, 0.00000000000000000000
84, 1.04977027077210749439, -68.59411535742736987231, 0.00000000000000000000
85, 1.05438012133193059761, -69.78701607697358610949, 0.00000000000000000000
86, 1.05729176777090883022, -73.05524359080989427184, 0.00000000000000000000
87, 1.05978966527549323118, -66.67938164526097466478, 0.00000000000000000000
88, 1.05441578843600836102, -75.10766734413275003135, 0.00000000000000000000
89, 1.05692223007235885923, -64.62219305837299998529, 0.00000000000000000000
90, 1.05933005536981150740, -69.45109691376140403918, 0.00000000000000000000
91, 1.04568712386881190746, -65.99635312950795196230, 0.00000000000000000000
92, 1.05031751918451732308, -73.68225445299334808169, 0.00000000000000000000
93, 1.04922759392998821149, -73.83766164344451965462, 0.00000000000000000000
94, 1.05110766384404530349, -75.97574412610785543620, 0.00000000000000000000
95, 1.05910027457647992755, -69.05909323281601075450, 0.00000000000000000000
96, 1.04842207714475144087, -77.02800224492284542066, 0.00000000000000000000
97, 1.05792358325827895449, -72.60998548238514160857, 0.00000000000000000000
98, 1.01799363829138456161, -62.89119797221736973825, 0.00000000000000000000
99, 1.04571472882921501224, -62.03341852004466971948, 0.00000000000000000000
100, 1.04605794066245216811, -65.94673141730690701934, 0.00000000000000000000
101, 0.98301977787867178549, -81.87949014152231086427, 0.00000000000000000000
102, 1.05724460221703364660, -67.53901119525352214623, 0.00000000000000000000
103, 1.04647132020309907574, -65.40102097421262783428, 0.00000000000000000000
104, 0.99820101132875904693, -80.82578110177203711828, 0.00000000000000000000
105, 1.05998452698483958123, -50.37315875790204700024, 0.00000000000000000000
106, 1.05984311811253428814, -59.73987833613907127983, 0.00000000000000000000
107, 1.05871312588497756835, -33.85513483771291731728, 0.00000000000000000000
108, 1.04998372024423680671, -39.79719768529660939294, 0.00000000000000000000
109, 1.05430756619525123341, -31.42947486803172907344, 0.00000000000000000000
110, 1.04154720943873035921, -28.30789703554249570061, 0.00000000000000000000
111, 1.05999961175584078710, -44.26214350911462958038, 0.00000000000000000000
112, 1.04420351909120379119, -28.21116319775640590706, 0.00000000000000000000
113, 1.04995411529946780504, -39.61287740227406573013, 0.00000000000000000000
114, 0.96908681811992491983, -63.90194265023336583909, 0.00000000000000000000
115, 1.04945578997958088863, -26.61504473567184803073, 0.00000000000000000000
116, 1.05341678134842098302, -31.91380846635817292167, 0.00000000000000000000
117, 1.05594820690126134366, -38.43421394893896092526, 0.00000000000000000000
118, 1.02005003361042012600, -56.74257022384390580783, 0.00000000000000000000
119, 1.05104539360139614956, -27.71050542166277352862, 0.00000000000000000000
120, 1.04146240133224909918, -36.83056585594928122873, 0.00000000000000000000
121, 1.05282159230383998150, -35.74085263805123702241, 0.00000000000000000000
122, 1.05407846708342689546, -34.01934913160560114420, 0.00000000000000000000
123, 1.03829817976474880759, -40.67143462430347256031, 0.00000000000000000000
124, 1.04194268528400768581, -41.42170884006851849790, 0.00000000000000000000
125, 1.05999955644493470963, -38.01493933702762006988, 0.00000000000000000000
126, 1.04012935865031774796, -28.23369494369926258059, 0.00000000000000000000
127, 0.99363769772929755320, -49.67649738490177213635, 0.00000000000000000000
128, 0.96215815684905980909, -51.03484668775104182714, 0.00000000000000000000
129, 1.05436622189444628717, -34.74311700951912484925, 0.00000000000000000000
130, 1.05046226636181638803, -32.67783223095131006630, 0.00000000000000000000
131, 1.05999964666286006221, -23.72356513268838895669, 0.00000000000000000000
132, 1.03998598837503397618, -39.98985264806547235139, 0.00000000000000000000
133, 1.02995980075829329792, -46.18581868118663891210, 0.00000000000000000000
134, 1.03020092861677303731, -46.28037111491810406960, 0.00000000000000000000
135, 1.04942373855858694931, -39.83885636342557035050, 0.00000000000000000000
136, 1.05806041027131847443, -33.30031407644634811049, 0.00000000000000000000
137, 1.05999982998707054094, -28.20092182398523661391, 0.00000000000000000000
138, 1.05409227591523357859, -30.24149623056615965311, 0.00000000000000000000
139, 1.01713599953997535508, -47.20621685057189154122, 0.00000000000000000000
140, 1.03892117115311233277, -46.52695217363696400525, 0.00000000000000000000
141, 1.04230758724408589799, -39.62545397473110853070, 0.00000000000000000000
142, 1.04502963716273855610, -39.32519456838090832207, 0.00000000000000000000
143, 1.00589751685070161180, -48.53450935944000121935, 0.00000000000000000000
144, 1.04795350516394170093, -33.59195267365075920907, 0.00000000000000000000
145, 1.05999750684388138744, -29.64848985660342250981, 0.00000000000000000000
146, 1.01657366012070826677, -45.24475243930047696495, 0.00000000000000000000
147, 1.04923752729115937754, -39.97887333253889607931, 0.00000000000000000000
148, 1.04925139808083867088, -32.15729920648781359205, 0.00000000000000000000
149, 1.05999884414907197261, -26.72980851418448011714, 0.00000000000000000000
150, 1.03649205970651903108, -44.47886971979581005598, 0.00000000000000000000
151, 0.99284003244700114177, -70.40968020569205521042, 0.00000000000000000000
152, 1.04340199535274136267, -61.56067779107331716659, 0.00000000000000000000
153, 1.02191713483167445631, -64.55977600721958253871, 0.00000000000000000000
154, 1.05923099612954918491, -48.98503952514799664186, 0.00000000000000000000
155, 1.02961683027354644615, -64.91471451432022377048, 0.00000000000000000000
156, 0.99181567096659994931, -71.03121276920445836822, 0.00000000000000000000
157, 1.01691719477757347434, -69.33259091509013671839, 0.00000000000000000000
158, 1.03579736902939512078, -67.84563802876559179822, 0.00000000000000000000
159, 1.02397276446658502813, -48.78702818138333441311, 0.00000000000000000000
160, 1.02588456931053695342, -47.99126744925824539223, 0.00000000000000000000
161, 0.97744035352720093357, -51.10640333440269955645, 0.00000000000000000000
162, 1.01957487204351648913, -48.66132930777861531624, 0.00000000000000000000
163, 1.02276139261755072418, -48.75779456304742609518, 0.00000000000000000000
164, 1.04767814824666705142, -48.06102973491362462255, 0.00000000000000000000
165, 1.01634446107268305859, -48.61007319723651676213, 0.00000000000000000000
166, 0.97016356056498520566, -163.20849175822831966798, 0.00000000000000000000
167, 0.94995044217292512467, -163.73590917140947453845, 0.00000000000000000000
168, 0.97684141674738467209, -162.26494010808352186359, 0.00000000000000000000
169, 1.03756189775500251571, -46.62081574513653237091, 0.00000000000000000000
170, 1.05999968439417369126, -44.53779855358208550342, 0.00000000000000000000
171, 1.02210773538422250439, -48.35002435603266945918, 0.00000000000000000000
172, 1.01542097967182454177, -48.57941382179843259337, 0.00000000000000000000
173, 1.04072105977251139208, -46.78995301291200092919, 0.00000000000000000000
174, 1.05999156765902324828, -61.36431085261768458849, 0.00000000000000000000
175, 1.03104786863639441563, -47.60635777651692990275, 0.00000000000000000000
176, 0.98121134733347026291, -50.81722317764489105230, 0.00000000000000000000
177, 1.03095595262828565453, -47.55668656127092930319, 0.00000000000000000000
178, 1.02333879758735402099, -49.30002867788618914346, 0.00000000000000000000
179, 1.02741712237600202329, -72.98449424810540620001, 0.00000000000000000000
180, 0.98454164147509193317, -50.69985904869308512843, 0.00000000000000000000
181, 1.05042311534916765758, 1.20872336420713688554, 0.00000000000000000000
182, 1.05315949586035206842, -6.65967471038830272079, 0.00000000000000000000
183, 1.05278214723658392060, -5.02355085197892936577, 0.00000000000000000000
184, 1.04049230816881332906, -14.32279013647442944546, 0.00000000000000000000
185, 1.05957447206733190725, 1.49665753697816161782, 0.00000000000000000000
186, 1.05180799328701524153, -1.16283854421414556413, 0.00000000000000000000
187, 1.04738388191350151324, -8.42947671451198132786, 0.00000000000000000000
188, 1.05213861872601421865, -7.08101800808352255245, 0.00000000000000000000
189, 1.05024506802583328380, -6.20526112982930833084, 0.00000000000000000000
190, 1.05927631023679746924, 5.37523864241563842370, 0.00000000000000000000
191, 1.05999444511480733766, 5.45326423766094858792, 0.00000000000000000000
192, 1.05063923975281614531, -2.19837711873420094122, 0.00000000000000000000
193, 1.05290776061779411954, -5.03778947371460450455, 0.00000000000000000000
194, 1.05999895947271616237, -2.40786587865616530379, 0.00000000000000000000
195, 1.05999043095831457784, -3.33701030074836602068, 0.00000000000000000000
196, 1.05412804931214920678, -5.27160456855875114712, 0.00000000000000000000
197, 1.04971667678828750603, -7.26587651955367697099, 0.00000000000000000000
198, 1.05999928300728263331, 4.46098100152847898414, 0.00000000000000000000
199, 1.04130130383011487716, 0.61578623644741936616, 0.00000000000000000000
200, 1.05998937414787564038, -4.24737268577194271302, 0.00000000000000000000
201, 1.05433371349621607393, -0.98699592518618417536, 0.00000000000000000000
202, 1.05246194362505041120, -6.93771604267358021900, 0.00000000000000000000
203, 1.05208851666815150772, -6.86813945901718980735, 0.00000000000000000000
204, 1.05999877852558310742, 2.52095156620677274262, 0.00000000000000000000
205, 1.05160809400666832580, -6.85381925845973505318, 0.00000000000000000000
206, 1.05962173999947761871, -2.02811684233629874186, 0.00000000000000000000
207, 1.04473695650171949367, 1.12240593890693052259, 0.00000000000000000000
208, 0.98651487902683177023, -42.96392196758248616106, 0.00000000000000000000
209, 1.00516622828682944402, -28.50082554921105781887, 0.00000000000000000000
210, 0.99418205415158278360, -34.17370927734596364189, 0.00000000000000000000
211, 1.02493188236179744166, -45.89828566395614473095, 0.00000000000000000000
212, 1.03768373755902199029, -39.18271093252648284988, 0.00000000000000000000
213, 1.04026109115764109347, -40.31059007803911242718, 0.00000000000000000000
214, 1.05970675305592632043, 7.63671616238935779819, 0.00000000000000000000
215, 1.04522895233438073426, 6.59080129286251992227, 0.00000000000000000000
216, 1.03587957188112800289, -25.64675444512868907054, 0.00000000000000000000
217, 1.00726164717231214674, -28.54682452500858147459, 0.00000000000000000000
218, 1.05358947201980623909, -24.80818583136589694504, 0.00000000000000000000
219, 1.05437041058619307421, -26.37118998527216717775, 0.00000000000000000000
220, 1.04658344838969874502, -29.53823072236879454522, 0.00000000000000000000
221, 1.05145989025798258787, -0.12571152875237462387, 0.00000000000000000000
222, 1.05048723757734263629, -16.14288487826566509398, 0.00000000000000000000
223, 1.03611691190007237928, -26.54299766589774378645, 0.00000000000000000000
224, 1.04758954892868882958, 6.84057342301416415609, 0.00000000000000000000
225, 1.05614485249349931983, 1.56714687188835544163, 0.00000000000000000000
226, 1.05270423163393700428, -28.26332372962170325081, 0.00000000000000000000
227, 1.05785980934885759375, -23.54161183926082756557, 0.00000000000000000000
228, 1.01238138347505857162, -35.87403984321280603353, 0.00000000000000000000
229, 1.05999958876695621335, 11.87120569087441701583, 0.00000000000000000000
230, 1.05215048983761505497, -7.33808714608957046721, 0.00000000000000000000
231, 1.05568121306303308593, 13.28475120549311405682, 0.00000000000000000000
232, 1.05446171484783568495, 14.84044092207363085834, 0.00000000000000000000
233, 1.05332655436698319207, -6.54653156909480316017, 0.00000000000000000000
234, 1.05788842678558148158, -23.92794641749962636368, 0.00000000000000000000
235, 1.05646139389481774629, -9.78906643499331430291, 0.00000000000000000000
236, 1.05999761391992897153, 3.54864680844647262248, 0.00000000000000000000
237, 1.05993111181115695629, 4.62923138697193436997, 0.00000000000000000000
238, 1.04913741326729259562, -29.40636895004561424116, 0.00000000000000000000
239, 1.05891054310020615858, -24.68118322468130187985, 0.00000000000000000000
240, 1.01407858234068792846, -35.59843965421571709840, 0.00000000000000000000
241, 1.05999949863238795977, -4.32910037753348930778, 0.00000000000000000000
242, 1.05972586107678101719, -5.57021590328934657066, 0.00000000000000000000
243, 1.05575055759718861026, -24.28694659007949852025, 0.00000000000000000000
244, 1.05502686068903095418, -25.84367796708385611737, 0.00000000000000000000
245, 1.05712163659866820176, -23.73137973335967387811, 0.00000000000000000000
246, 1.04384342392655860010, -9.47889732026685116750, 0.00000000000000000000
247, 1.03566760161178472721, -26.30986612341677144400, 0.00000000000000000000
248, 1.05875580777419298073, -24.72772428072115857844, 0.00000000000000000000
249, 1.05717699477830584520, -14.90717067680738772140, 0.00000000000000000000
250, 1.01373302295313094668, -28.27848882556254750398, 0.00000000000000000000
251, 1.05215747084905442144, -7.48444610124453912903, 0.00000000000000000000
252, 1.03142903536851249235, -26.16172611635105482719, 0.00000000000000000000
253, 1.05999874027602669635, 17.07444663724649203118, 0.00000000000000000000
254, 1.05835582877183842498, -6.46969170117482761384, 0.00000000000000000000
255, 1.05479177099234511239, 17.43132037190101613078, 0.00000000000000000000
256, 1.05254963862661354845, -6.93849560486250727109, 0.00000000000000000000
257, 1.05165835719539613180, -24.95909679653959400980, 0.00000000000000000000
258, 1.04685472220441289082, -30.42923333999378598946, 0.00000000000000000000
259, 1.03209658131650705570, -32.82303535697025154150, 0.00000000000000000000
260, 1.05251585534216562934, 13.40467944675487821371, 0.00000000000000000000
261, 1.05243251832846018701, -24.91963455551814021760, 0.00000000000000000000
262, 1.05776746777820362944, -26.95939337585606665471, 0.00000000000000000000
263, 1.05458190927589279262, -26.08843369513201437826, 0.00000000000000000000
264, 1.04922973805400121527, -28.23557641577212251605, 0.00000000000000000000
265, 1.05970817707687126052, -5.44404369304604340840, 0.00000000000000000000
266, 1.05878543165253957703, -23.43080653539471924773, 0.00000000000000000000
267, 1.05524862295239429955, -24.27715217208279341321, 0.00000000000000000000
268, 1.05999551274238368315, -22.83113875456980679246, 0.00000000000000000000
269, 1.05571151816366093357, -9.17099864316765867045, 0.00000000000000000000
270, 1.05292619066514037129, -0.08799317075163939905, 0.00000000000000000000
271, 1.05155718560773614456, -6.62947318017521425304, 0.00000000000000000000
272, 1.04365975236482633193, -28.78292442129227168834, 0.00000000000000000000
273, 1.04453646207283390446, -28.16796055033659840205, 0.00000000000000000000
274, 1.05988412237337570332, -5.18726182805910784879, 0.00000000000000000000
275, 1.05267343535194668469, -24.82489791228653430721, 0.00000000000000000000
276, 1.05999970864349091215, 4.28006227497728453102, 0.00000000000000000000
277, 1.05802483246987133469, -23.93925862802124271411, 0.00000000000000000000
278, 1.04071291621534123273, -29.52519411310073493837, 0.00000000000000000000
279, 1.03664082148088976254, -29.72725690584074342837, 0.00000000000000000000
280, 1.05448825002171653331, -26.24128678112507984110, 0.00000000000000000000
281, 1.04914619272289333374, -29.40579272855565307054, 0.00000000000000000000
282, 1.05999992328600978198, -8.52176594494264705304, 0.00000000000000000000
283, 1.04968769714740450816, -29.32312301093208972702, 0.00000000000000000000
284, 1.04490444970411111569, -25.29536719510484488183, 0.00000000000000000000
285, 1.05999799155327423250, -6.40533919293699138819, 0.00000000000000000000
286, 1.05739645170615426117, -7.63578714362594279663, 0.00000000000000000000
287, 1.04167591490283140132, -32.82253368849264063556, 0.00000000000000000000
288, 1.05999997649138744116, 18.23777756455832488314, 0.00000000000000000000
289, 1.05999980252603664965, 13.65152827120207668088, 0.00000000000000000000
290, 1.05471056444756516868, -8.76330508081638726026, 0.00000000000000000000
291, 1.04747289612091498689, -32.05605549528742415077, 0.00000000000000000000
292, 1.04580807141009568539, -29.88421329734049436411, 0.00000000000000000000
293, 1.02721277363477092592, -25.95660285205651263141, 0.00000000000000000000
294, 1.05840985726582581528, -30.54559422143363534019, 0.00000000000000000000
295, 1.05999977604410600129, 27.73022352243942023620, 0.00000000000000000000
296, 1.05720941099155552045, -1.12656015388243080366, 0.00000000000000000000
297, 1.05999931105468281345, -30.13965197095689063644, 0.00000000000000000000
298, 1.05107004247229807170, -7.21098971701516688881, 0.00000000000000000000
299, 1.05334472511524923632, -29.97125730338481730541, 0.00000000000000000000
300, 1.05609456918245281365, -29.84244817764848178854, 0.00000000000000000000
301, 1.05257899645851260573, -7.54469683232414300988, 0.00000000000000000000
302, 1.05721739206520326526, -7.61553653353044879282, 0.00000000000000000000
303, 1.05999893911972065119, -61.92475714273620468475, 0.00000000000000000000
304, 1.04283590238897572178, -32.68693793971620920047, 0.00000000000000000000
305, 1.04592021623322084523, -29.86859729515463968141, 0.00000000000000000000
306, 1.03760034630230824071, -33.89539899748677242997, 0.00000000000000000000
307, 1.05822834370005369742, -15.73758812150827779419, 0.00000000000000000000
308, 1.05999982885415633405, 2.73381683074356907071, 0.00000000000000000000
309, 1.05999402853083890541, -8.81407015716027153474, 0.00000000000000000000
310, 1.04849195915293647019, -7.47184305563606177003, 0.00000000000000000000
311, 1.03364738895623653470, -30.96152227940430634590, 0.00000000000000000000
312, 1.05327680340574159068, -21.08217553601450333645, 0.00000000000000000000
313, 1.05935847096494351050, -19.89537281937060342329, 0.00000000000000000000
314, 1.03438755091223644200, -33.15271868992997639225, 0.00000000000000000000
315, 1.02456426546037193681, -34.06711269792314311644, 0.00000000000000000000
316, 1.05808926147845983046, -29.04493888134308576809, 0.00000000000000000000
317, 1.05999952179655432261, -18.41872167431595030962, 0.00000000000000000000
318, 1.05697998359569322879, -24.27308788937002859143, 0.00000000000000000000
319, 1.05999820591751126031, -28.49855416952140529929, 0.00000000000000000000
320, 1.05967516785370907684, -28.89075042175700502867, 0.00000000000000000000
321, 1.04409053535375129229, -35.23708953750188044296, 0.00000000000000000000
322, 1.05999943304065769034, -25.83297866994055169698, 0.00000000000000000000
323, 1.04989950667728693112, -22.62811928524853755107, 0.00000000000000000000
324, 1.04930289350325800513, -31.31884755619574178809, 0.00000000000000000000
325, 1.05795863876466222919, -29.34020285337136613180, 0.00000000000000000000
326, 1.05999960012274629939, -13.88923214678018602797, 0.00000000000000000000
327, 1.05999884493414286979, -131.67520883062860548307, 0.00000000000000000000
328, 1.05098288575373666198, -133.05826653050689856173, 0.00000000000000000000
329, 1.05996691038306734001, -140.49593471878287687105, 0.00000000000000000000
330, 0.98041058328497210361, -85.47356340687203157813, 0.00000000000000000000
331, 0.98186111503428841196, -85.23429560001125082636, 0.00000000000000000000
332, 1.04421457334361567071, -134.05345754574756256261, 0.00000000000000000000
333, 1.01360896205593431496, -68.82187901927107986921, 0.00000000000000000000
334, 1.00005586248256483906, -69.93390367196913359749, 0.00000000000000000000
335, 1.00453173592937394787, -69.93542272525138514538, 0.00000000000000000000
336, 1.01784145249277413470, -67.18957014956873763367, 0.00000000000000000000
337, 1.00289975123415464608, -89.93917835058918797131, 0.00000000000000000000
338, 1.02290941326429951630, -67.32524587249629632879, 0.00000000000000000000
339, 1.04925925631288752271, -62.62276348672131121020, 0.00000000000000000000
340, 1.03222402210056873884, -65.08441077000377106287, 0.00000000000000000000
341, 1.05844185201194385115, -52.35285179070837102699, 0.00000000000000000000
342, 1.04200042963400019147, -63.09177062053736051439, 0.00000000000000000000
343, 1.03451709076918541008, -55.45594588650489953352, 0.00000000000000000000
344, 1.04587026775232327935, -52.99743032341808657293, 0.00000000000000000000
345, 1.04847269874380977228, -50.32647146726027642671, 0.00000000000000000000
346, 1.05715099519750155288, -53.09724247798298790713, 0.00000000000000000000
347, 1.04137107279192808740, -48.55347639505711754282, 0.00000000000000000000
348, 1.03145589215598176835, -47.74276251333557752332, 0.00000000000000000000
349, 1.03237426125849229841, -47.56910889651503993036, 0.00000000000000000000
350, 1.04823106026429724302, -54.60639418008570089569, 0.00000000000000000000
351, 1.05317641060902644767, -53.59576381478522932866, 0.00000000000000000000
352, 1.04542165395899333546, -50.79982439606786925879, 0.00000000000000000000
353, 1.05162055490764205778, -50.87452179312044364679, 0.00000000000000000000
354, 1.05227413590438123592, -54.27303815390173724609, 0.00000000000000000000
355, 1.03812975955166297837, -58.84431077383077024479, 0.00000000000000000000
356, 1.05158251420855419767, -52.81790071999089519750, 0.00000000000000000000
357, 1.03934415978900918098, -56.64614111056949496970, 0.00000000000000000000
358, 1.04413500195470287935, -12.29998183721067839258, 0.00000000000000000000
359, 1.05260518790997958938, -52.29547340522140075336, 0.00000000000000000000
360, 1.04516291312118791978, -51.23964561438592113518, 0.00000000000000000000
361, 1.05741698315024512667, -23.65556506222004884421, 0.00000000000000000000
362, 1.04991152101386076012, -52.35723461618589880118, 0.00000000000000000000
363, 1.05635331955649580671, -50.57728810208341485577, 0.00000000000000000000
364, 1.05311508798905717477, -51.73307757616235136311, 0.00000000000000000000
365, 1.05122903872592798891, -56.65933924513679187385, 0.00000000000000000000
366, 1.04101498973449202445, -58.98219488907842134040, 0.00000000000000000000
367, 1.04208414627696832611, -50.96798227998018404605, 0.00000000000000000000
368, 1.04595299630614047004, -55.98051797045454947011, 0.00000000000000000000
369, 1.05326829774811980833, -50.66827262631447581498, 0.00000000000000000000
370, 1.03667114342443733577, -56.43278531689300336893, 0.00000000000000000000
371, 1.04192599072982905462, -58.44681598040197911814, 0.00000000000000000000
372, 1.04719354851356083458, -56.56169421040418399116, 0.00000000000000000000
373, 1.05554336892907740797, -55.85084373892897957603, 0.00000000000000000000
374, 1.05228113160194403086, -56.86093908319461576184, 0.00000000000000000000
375, 1.05498803555821596412, -51.19531679413936586798, 0.00000000000000000000
376, 1.05458254156188768746, -56.33786350638697371096, 0.00000000000000000000
377, 1.04799164859701754438, -50.51068243399404167349, 0.00000000000000000000
378, 1.04116347272576570404, -56.51183129655558445847, 0.00000000000000000000
379, 1.05189024199415026573, -55.66170665754422230975, 0.00000000000000000000
380, 1.03785671618018127127, -57.46685702800857598049, 0.00000000000000000000
381, 1.04215834237959237285, -58.79639981445686913730, 0.00000000000000000000
382, 1.04783405078873048666, -57.47978673616729849982, 0.00000000000000000000
383, 1.03546542042354139390, -59.11148046439669201391, 0.00000000000000000000
384, 1.05998582834232402128, -46.79570763958486168121, 0.00000000000000000000
385, 1.04971187928888110008, -58.22983704337686816643, 0.00000000000000000000
386, 1.04468150532839709754, -58.05334950997698229003, 0.00000000000000000000
387, 1.05185072456325512391, -56.48118197590499534044, 0.00000000000000000000
388, 1.05605071863979627089, -53.47986735412366954279, 0.00000000000000000000
389, 1.04952069034661099600, -57.84551019807424410146, 0.00000000000000000000
390, 1.05716847331642838093, -48.23204893549456073742, 0.00000000000000000000
391, 1.04101663335117899933, -51.00241936524177788215, 0.00000000000000000000
392, 1.05839610454952981478, -52.23519260511038453387, 0.00000000000000000000
393, 1.05867781707678454417, -52.03687501749046617761, 0.00000000000000000000
394, 1.05134407693641285242, -57.75627921725628510785, 0.00000000000000000000
395, 1.05757260465917113379, -54.99300355555933350615, 0.00000000000000000000
396, 1.04351124456788557637, -56.21539875181305490059, 0.00000000000000000000
397, 1.04477372958425474003, -58.64005186477655939825, 0.00000000000000000000
